date,cashtype,money,coffee_name,time_order,category_time
2025-02-03,card,30.9,Americano with Milk,17:44:17.695,Afternoon
2025-02-03,card,26.0,Americano,18:09:00.486,Afternoon
2025-02-03,card,35.8,Cocoa,20:44:14.131,Night
2025-02-04,card,30.9,Americano with Milk,10:04:56.809,Morning
2025-02-04,card,26.0,Americano,10:11:31.338,Morning
2025-02-04,card,30.9,Americano with Milk,12:35:58.283,Afternoon
2025-02-04,card,26.0,Cortado,13:07:39.018,Afternoon
2025-02-04,card,26.0,Americano,14:15:14.01,Afternoon
2025-02-04,card,30.9,Americano with Milk,14:17:36.486,Afternoon
2025-02-04,card,26.0,Americano,14:19:48.544,Afternoon
2025-02-04,card,30.9,Americano with Milk,18:13:41.792,Afternoon
2025-02-04,card,35.8,Cocoa,19:05:21.915,Night
2025-02-04,card,35.8,Cocoa,19:09:36.727,Night
2025-02-04,card,35.8,Cocoa,19:10:27.574,Night
2025-02-04,card,26.0,Cortado,19:27:27.283,Night
2025-02-05,card,30.9,Americano with Milk,08:42:10.512,Morning
2025-02-05,card,30.9,Americano with Milk,09:10:43.723,Morning
2025-02-05,card,26.0,Americano,11:49:35.788,Afternoon
2025-02-05,card,26.0,Americano,11:50:41.585,Afternoon
2025-02-05,card,26.0,Americano,11:51:45.385,Afternoon
2025-02-05,card,30.9,Americano with Milk,11:58:36.442,Afternoon
2025-02-05,card,26.0,Americano,12:10:46.876,Afternoon
2025-02-05,card,26.0,Americano,13:20:46.169,Afternoon
2025-02-05,card,21.1,Espresso,13:43:42.825,Afternoon
2025-02-05,card,21.1,Espresso,13:44:29.31,Afternoon
2025-02-05,card,35.8,Cappuccino,14:57:52.705,Afternoon
2025-02-05,card,35.8,Cappuccino,15:50:58.774,Afternoon
2025-02-05,card,35.8,Hot Chocolate,16:34:20.397,Afternoon
2025-02-05,card,35.8,Latte,16:35:33.007,Afternoon
2025-02-05,card,35.8,Latte,16:36:34.191,Afternoon
2025-02-05,card,35.8,Cocoa,16:39:01.735,Afternoon
2025-02-05,card,35.8,Hot Chocolate,16:41:09.994,Afternoon
2025-02-05,card,35.8,Cappuccino,18:18:34.427,Afternoon
2025-02-05,card,35.8,Cappuccino,18:19:49.078,Afternoon
2025-02-05,card,35.8,Cocoa,18:20:51.486,Afternoon
2025-02-05,card,30.9,Americano with Milk,18:25:29.322,Afternoon
2025-02-05,card,35.8,Cappuccino,18:45:42.132,Afternoon
2025-02-05,card,35.8,Hot Chocolate,19:06:46.262,Night
2025-02-05,card,35.8,Cocoa,20:03:20.629,Night
2025-02-06,card,30.9,Americano with Milk,07:16:48.645,Morning
2025-02-06,card,26.0,Americano,13:59:21.456,Afternoon
2025-02-06,card,30.9,Americano with Milk,14:55:31.564,Afternoon
2025-02-06,card,35.8,Cappuccino,14:59:22.422,Afternoon
2025-02-06,card,35.8,Cocoa,16:14:49.801,Afternoon
2025-02-06,card,35.8,Cocoa,17:09:45.604,Afternoon
2025-02-06,card,35.8,Cocoa,17:54:25.041,Afternoon
2025-02-06,card,35.8,Cappuccino,19:53:12.674,Night
2025-02-06,card,21.1,Espresso,19:55:06.501,Night
2025-02-06,card,35.8,Cocoa,20:06:59.305,Night
2025-02-06,card,35.8,Cocoa,20:07:47.105,Night
2025-02-06,card,35.8,Latte,20:23:13.537,Night
2025-02-07,card,30.9,Americano with Milk,08:44:49.968,Morning
2025-02-07,card,30.9,Americano with Milk,09:07:04.654,Morning
2025-02-07,card,26.0,Americano,10:49:23.202,Morning
2025-02-07,card,35.8,Cocoa,12:09:38.592,Afternoon
2025-02-07,card,30.9,Americano with Milk,12:51:22.367,Afternoon
2025-02-07,card,26.0,Americano,12:58:51.777,Afternoon
2025-02-07,card,26.0,Cortado,16:04:10.943,Afternoon
2025-02-07,card,35.8,Latte,16:22:13.091,Afternoon
2025-02-07,card,35.8,Hot Chocolate,16:23:14.076,Afternoon
2025-02-07,card,35.8,Latte,16:24:35.194,Afternoon
2025-02-07,card,35.8,Cocoa,18:42:36.741,Afternoon
2025-02-07,card,35.8,Cocoa,18:43:36.084,Afternoon
2025-02-07,card,26.0,Cortado,18:44:30.842,Afternoon
2025-02-07,card,35.8,Cocoa,18:45:23.077,Afternoon
2025-02-07,card,35.8,Cocoa,20:10:59.413,Night
2025-02-07,card,26.0,Cortado,20:30:56.938,Night
2025-02-08,card,26.0,Americano,09:01:42.933,Morning
2025-02-08,card,30.9,Americano with Milk,10:56:17.09,Morning
2025-02-08,card,26.0,Cortado,11:02:41.385,Afternoon
2025-02-08,card,26.0,Americano,11:39:33.882,Afternoon
2025-02-08,card,26.0,Americano,12:46:12.84,Afternoon
2025-02-08,card,26.0,Americano,13:26:47.588,Afternoon
2025-02-08,card,26.0,Americano,15:07:04.164,Afternoon
2025-02-08,card,26.0,Americano,15:08:09.21,Afternoon
2025-02-09,card,35.8,Cocoa,08:49:24.111,Morning
2025-02-09,card,30.9,Americano with Milk,10:31:09.185,Morning
2025-02-09,card,26.0,Americano,10:51:28.019,Morning
2025-02-09,card,35.8,Latte,12:05:05.007,Afternoon
2025-02-09,card,35.8,Cocoa,15:13:09.171,Afternoon
2025-02-09,card,35.8,Latte,15:14:02.345,Afternoon
2025-02-09,card,35.8,Hot Chocolate,15:15:57.899,Afternoon
2025-02-09,card,35.8,Cocoa,15:16:52.224,Afternoon
2025-02-09,card,26.0,Cortado,16:20:18.825,Afternoon
2025-02-10,card,26.0,Americano,07:01:46.579,Morning
2025-02-10,card,26.0,Americano,08:16:32.125,Morning
2025-02-10,card,26.0,Americano,08:24:56.389,Morning
2025-02-10,card,30.9,Americano with Milk,11:11:43.02,Afternoon
2025-02-10,card,26.0,Americano,13:08:50.162,Afternoon
2025-02-10,card,35.8,Cocoa,13:11:05.976,Afternoon
2025-02-10,card,30.9,Americano with Milk,13:26:54.671,Afternoon
2025-02-10,card,26.0,Americano,13:40:13.329,Afternoon
2025-02-10,card,35.8,Latte,14:01:52.039,Afternoon
2025-02-10,card,26.0,Americano,14:07:41.358,Afternoon
2025-02-10,card,35.8,Cocoa,14:11:46.466,Afternoon
2025-02-10,card,35.8,Cocoa,14:15:44.582,Afternoon
2025-02-10,card,35.8,Cappuccino,15:01:54.95,Afternoon
2025-02-10,card,30.9,Americano with Milk,15:14:01.175,Afternoon
2025-02-10,card,35.8,Latte,15:46:02.637,Afternoon
2025-02-10,card,35.8,Hot Chocolate,15:47:44.088,Afternoon
2025-02-10,card,35.8,Cocoa,16:20:55.047,Afternoon
2025-02-10,card,26.0,Americano,17:12:02.356,Afternoon
2025-02-10,card,30.9,Americano with Milk,18:27:14.597,Afternoon
2025-02-10,card,35.8,Latte,19:14:01.461,Night
2025-02-10,card,35.8,Latte,19:14:53.526,Night
2025-02-11,card,26.0,Americano,10:38:26.035,Morning
2025-02-11,card,26.0,Americano,11:19:15.478,Afternoon
2025-02-11,card,30.9,Americano with Milk,11:20:12.152,Afternoon
2025-02-11,card,35.8,Cocoa,11:21:08.002,Afternoon
2025-02-11,card,35.8,Hot Chocolate,15:56:49.868,Afternoon
2025-02-11,card,30.9,Americano with Milk,16:09:08.439,Afternoon
2025-02-11,card,21.1,Espresso,16:49:40.995,Afternoon
2025-02-11,card,35.8,Latte,17:35:34.92,Afternoon
2025-02-11,card,30.9,Americano with Milk,17:36:42.232,Afternoon
2025-02-11,card,30.9,Americano with Milk,17:44:12.594,Afternoon
2025-02-11,card,26.0,Americano,17:50:40.426,Afternoon
2025-02-11,card,30.9,Americano with Milk,17:54:37.833,Afternoon
2025-02-11,card,35.8,Latte,19:04:11.037,Night
2025-02-11,card,35.8,Cocoa,19:05:03.83,Night
2025-02-12,card,35.8,Cappuccino,07:16:57.164,Morning
2025-02-12,card,26.0,Americano,07:35:37.551,Morning
2025-02-12,card,35.8,Cocoa,08:54:35.758,Morning
2025-02-12,card,30.9,Americano with Milk,09:19:45.9,Morning
2025-02-12,card,26.0,Americano,10:43:13.475,Morning
2025-02-12,card,26.0,Americano,12:43:29.084,Afternoon
2025-02-12,card,26.0,Americano,13:08:09.325,Afternoon
2025-02-12,card,35.8,Hot Chocolate,13:41:39.723,Afternoon
2025-02-12,card,35.8,Hot Chocolate,15:41:24.777,Afternoon
2025-02-12,card,35.8,Latte,15:42:16.575,Afternoon
2025-02-12,card,35.8,Hot Chocolate,15:43:34.522,Afternoon
2025-02-12,card,26.0,Americano,16:12:58.376,Afternoon
2025-02-12,card,26.0,Americano,16:26:08.533,Afternoon
2025-02-12,card,35.8,Cappuccino,17:05:31.989,Afternoon
2025-02-12,card,26.0,Americano,17:42:51.484,Afternoon
2025-02-12,card,35.8,Latte,20:05:40.74,Night
2025-02-12,card,35.8,Cocoa,20:23:13.374,Night
2025-02-12,card,35.8,Cappuccino,21:17:04.272,Night
2025-02-13,card,30.9,Americano with Milk,07:38:47.907,Morning
2025-02-13,card,26.0,Americano,08:45:57.062,Morning
2025-02-13,card,21.1,Espresso,09:17:21.021,Morning
2025-02-13,card,35.8,Cocoa,09:36:05.13,Morning
2025-02-13,card,30.9,Americano with Milk,10:29:32.655,Morning
2025-02-13,card,30.9,Americano with Milk,10:59:27.048,Morning
2025-02-13,card,26.0,Americano,16:30:39.247,Afternoon
2025-02-13,card,26.0,Americano,16:31:33.722,Afternoon
2025-02-13,card,30.9,Americano with Milk,17:16:11.63,Afternoon
2025-02-13,card,30.9,Americano with Milk,17:17:20.197,Afternoon
2025-02-13,card,35.8,Latte,18:01:35.454,Afternoon
2025-02-13,card,35.8,Cappuccino,18:15:08.55,Afternoon
2025-02-13,card,35.8,Latte,19:06:30.373,Night
2025-02-14,card,26.0,Americano,11:38:55.705,Afternoon
2025-02-14,card,35.8,Hot Chocolate,14:07:09.333,Afternoon
2025-02-14,card,26.0,Americano,14:45:59.806,Afternoon
2025-02-14,card,21.1,Espresso,14:46:45.108,Afternoon
2025-02-14,card,30.9,Americano with Milk,14:58:12.247,Afternoon
2025-02-14,card,35.8,Cappuccino,15:00:16.743,Afternoon
2025-02-14,card,35.8,Cappuccino,15:36:40.857,Afternoon
2025-02-14,card,35.8,Latte,15:38:47.478,Afternoon
2025-02-14,card,35.8,Hot Chocolate,15:53:56.467,Afternoon
2025-02-14,card,35.8,Cappuccino,15:54:57.22,Afternoon
2025-02-14,card,26.0,Americano,17:03:16.068,Afternoon
2025-02-14,card,35.8,Cocoa,17:04:29.509,Afternoon
2025-02-14,card,21.1,Espresso,17:09:07.646,Afternoon
2025-02-14,card,30.9,Americano with Milk,17:25:24.871,Afternoon
2025-02-14,card,26.0,Americano,21:18:29.956,Night
2025-02-15,card,35.8,Cappuccino,09:22:51.93,Morning
2025-02-15,card,35.8,Cappuccino,12:41:53.83,Afternoon
2025-02-15,card,26.0,Americano,12:44:26.571,Afternoon
2025-02-15,card,30.9,Americano with Milk,13:02:19.867,Afternoon
2025-02-15,card,30.9,Americano with Milk,13:32:05.734,Afternoon
2025-02-15,card,35.8,Cappuccino,14:01:51.228,Afternoon
2025-02-15,card,26.0,Americano,14:11:53.922,Afternoon
2025-02-15,card,35.8,Hot Chocolate,15:40:07.667,Afternoon
2025-02-15,card,35.8,Hot Chocolate,15:40:59.443,Afternoon
2025-02-16,card,26.0,Americano,10:46:43.223,Morning
2025-02-16,card,26.0,Americano,10:50:00.616,Morning
2025-02-16,card,30.9,Americano with Milk,10:51:03.967,Morning
2025-02-16,card,35.8,Hot Chocolate,11:04:47.894,Afternoon
2025-02-16,card,26.0,Americano,11:32:29.055,Afternoon
2025-02-16,card,35.8,Hot Chocolate,14:15:37.049,Afternoon
2025-02-16,card,35.8,Latte,14:16:41.124,Afternoon
2025-02-16,card,35.8,Hot Chocolate,17:12:27.402,Afternoon
2025-02-16,card,30.9,Americano with Milk,17:13:32.973,Afternoon
2025-02-16,card,30.9,Americano with Milk,17:44:32.781,Afternoon
2025-02-17,card,35.8,Cappuccino,06:50:04.455,Morning
2025-02-17,card,26.0,Americano,08:53:13.808,Morning
2025-02-17,card,26.0,Americano,09:00:55.147,Morning
2025-02-17,card,30.9,Americano with Milk,09:28:06.582,Morning
2025-02-17,card,35.8,Hot Chocolate,09:56:59.212,Morning
2025-02-17,card,30.9,Americano with Milk,10:20:12.065,Morning
2025-02-17,card,26.0,Americano,10:44:48.005,Morning
2025-02-17,card,30.9,Americano with Milk,11:53:58.611,Afternoon
2025-02-17,card,21.1,Espresso,11:55:02.203,Afternoon
2025-02-17,card,35.8,Cappuccino,12:48:58.321,Afternoon
2025-02-17,card,30.9,Americano with Milk,15:05:41.697,Afternoon
2025-02-17,card,35.8,Latte,15:33:19.567,Afternoon
2025-02-17,card,21.1,Espresso,16:19:06.398,Afternoon
2025-02-17,card,26.0,Americano,16:22:42.001,Afternoon
2025-02-17,card,30.9,Americano with Milk,17:31:14.111,Afternoon
2025-02-17,card,26.0,Americano,18:23:52.638,Afternoon
2025-02-17,card,26.0,Americano,19:13:51.838,Night
2025-02-17,card,26.0,Americano,19:15:00.877,Night
2025-02-17,card,35.8,Latte,20:18:17.498,Night
2025-02-18,card,26.0,Americano,08:53:08.743,Morning
2025-02-18,card,26.0,Americano,08:54:14.493,Morning
2025-02-18,card,26.0,Americano,11:07:35.321,Afternoon
2025-02-18,card,26.0,Americano,11:30:06.156,Afternoon
2025-02-18,card,30.9,Americano with Milk,11:38:23.547,Afternoon
2025-02-18,card,30.9,Americano with Milk,12:15:26.575,Afternoon
2025-02-18,card,35.8,Cocoa,13:04:27.249,Afternoon
2025-02-18,card,26.0,Americano,13:25:45.108,Afternoon
2025-02-18,card,30.9,Americano with Milk,13:27:05.31,Afternoon
2025-02-18,card,35.8,Hot Chocolate,17:05:28.048,Afternoon
2025-02-18,card,30.9,Americano with Milk,17:08:19.308,Afternoon
2025-02-18,card,21.1,Espresso,17:09:17.261,Afternoon
2025-02-18,card,35.8,Cocoa,17:10:22.869,Afternoon
2025-02-18,card,35.8,Cocoa,17:11:35.709,Afternoon
2025-02-18,card,35.8,Cocoa,19:36:27.317,Night
2025-02-18,card,35.8,Cocoa,20:06:56.196,Night
2025-02-18,card,35.8,Hot Chocolate,20:58:12.599,Night
2025-02-18,card,30.9,Americano with Milk,21:01:59.629,Night
2025-02-19,card,35.8,Cappuccino,08:08:52.951,Morning
2025-02-19,card,26.0,Americano,08:09:54.081,Morning
2025-02-19,card,26.0,Americano,08:47:32.785,Morning
2025-02-19,card,35.8,Cappuccino,09:24:31.977,Morning
2025-02-19,card,26.0,Americano,10:09:51.001,Morning
2025-02-19,card,35.8,Hot Chocolate,10:19:01.276,Morning
2025-02-19,card,30.9,Americano with Milk,10:40:51.59,Morning
2025-02-19,card,26.0,Americano,12:45:06.072,Afternoon
2025-02-19,card,35.8,Cocoa,12:46:03.964,Afternoon
2025-02-19,card,26.0,Americano,13:06:54.382,Afternoon
2025-02-19,card,35.8,Cappuccino,15:50:42.815,Afternoon
2025-02-19,card,26.0,Americano,17:04:00.258,Afternoon
2025-02-19,card,35.8,Cappuccino,17:34:49.096,Afternoon
2025-02-19,card,30.9,Americano with Milk,17:57:52.035,Afternoon
2025-02-19,card,35.8,Cappuccino,18:35:38.827,Afternoon
2025-02-19,card,35.8,Latte,19:01:33.088,Night
2025-02-19,card,35.8,Cocoa,19:11:49.99,Night
2025-02-19,card,35.8,Hot Chocolate,19:12:42.778,Night
2025-02-19,card,35.8,Latte,19:26:22.966,Night
2025-02-19,card,35.8,Cocoa,20:05:28.372,Night
2025-02-20,card,35.8,Cappuccino,07:56:24.575,Morning
2025-02-20,card,26.0,Americano,09:17:53.311,Morning
2025-02-20,card,35.8,Cappuccino,10:16:40.424,Morning
2025-02-20,card,26.0,Americano,10:17:38.671,Morning
2025-02-20,card,26.0,Americano,10:20:24.946,Morning
2025-02-20,card,26.0,Americano,10:24:23.547,Morning
2025-02-20,card,30.9,Americano with Milk,13:02:19.848,Afternoon
2025-02-20,card,35.8,Latte,14:20:33.099,Afternoon
2025-02-20,card,26.0,Americano,14:37:59.781,Afternoon
2025-02-20,card,26.0,Americano,14:38:49.319,Afternoon
2025-02-20,card,21.1,Espresso,15:19:45.555,Afternoon
2025-02-20,card,35.8,Cappuccino,16:05:49.514,Afternoon
2025-02-20,card,35.8,Cappuccino,16:59:06.628,Afternoon
2025-02-20,card,35.8,Hot Chocolate,17:00:36.942,Afternoon
2025-02-20,card,26.0,Americano,17:07:27.986,Afternoon
2025-02-20,card,26.0,Americano,18:57:34.629,Afternoon
2025-02-20,card,35.8,Hot Chocolate,19:01:51.276,Night
2025-02-20,card,35.8,Cocoa,19:07:25.568,Night
2025-02-20,card,35.8,Latte,20:07:03.598,Night
2025-02-21,card,26.0,Americano,06:59:08.408,Morning
2025-02-21,card,35.8,Latte,09:41:29.609,Morning
2025-02-21,card,35.8,Cappuccino,09:49:20.918,Morning
2025-02-21,card,21.1,Espresso,09:51:12.605,Morning
2025-02-21,card,26.0,Americano,10:18:10.978,Morning
2025-02-21,card,30.9,Americano with Milk,11:10:07.529,Afternoon
2025-02-21,card,26.0,Americano,12:04:49.232,Afternoon
2025-02-21,card,26.0,Americano,12:07:42.766,Afternoon
2025-02-21,card,26.0,Americano,12:56:17.998,Afternoon
2025-02-21,card,26.0,Americano,12:57:02.86,Afternoon
2025-02-21,card,26.0,Americano,13:06:42.927,Afternoon
2025-02-21,card,26.0,Americano,14:17:54.803,Afternoon
2025-02-21,card,35.8,Cappuccino,15:18:31.267,Afternoon
2025-02-21,card,26.0,Americano,15:45:54.235,Afternoon
2025-02-21,card,26.0,Americano,15:46:48.335,Afternoon
2025-02-21,card,26.0,Americano,15:52:48.02,Afternoon
2025-02-21,card,35.8,Cocoa,16:10:06.125,Afternoon
2025-02-21,card,35.8,Latte,16:46:58.673,Afternoon
2025-02-21,card,35.8,Hot Chocolate,16:48:58.515,Afternoon
2025-02-21,card,35.8,Latte,16:50:13.417,Afternoon
2025-02-21,card,35.8,Cocoa,19:08:18.825,Night
2025-02-21,card,35.8,Cocoa,19:09:09.551,Night
2025-02-21,card,35.8,Cappuccino,19:59:24.115,Night
2025-02-22,card,35.8,Hot Chocolate,10:52:18.682,Morning
2025-02-22,card,26.0,Americano,11:28:30.453,Afternoon
2025-02-22,card,26.0,Americano,11:41:12.848,Afternoon
2025-02-22,card,21.1,Espresso,12:59:41.853,Afternoon
2025-02-22,card,30.9,Americano with Milk,15:03:03.27,Afternoon
2025-02-23,card,30.9,Americano with Milk,10:33:11.517,Morning
2025-02-23,card,30.9,Americano with Milk,12:52:26.405,Afternoon
2025-02-23,card,30.9,Americano with Milk,12:54:06.17,Afternoon
2025-02-23,card,35.8,Cappuccino,13:50:21.627,Afternoon
2025-02-23,card,35.8,Cocoa,14:02:03.441,Afternoon
2025-02-23,card,26.0,Americano,17:27:44.922,Afternoon
2025-02-24,card,30.9,Americano with Milk,09:14:53.565,Morning
2025-02-24,card,35.8,Latte,09:45:10.699,Morning
2025-02-24,card,26.0,Americano,10:02:48.501,Morning
2025-02-24,card,30.9,Americano with Milk,10:09:12.494,Morning
2025-02-24,card,30.9,Americano with Milk,10:10:21.726,Morning
2025-02-24,card,35.8,Latte,12:58:41.309,Afternoon
2025-02-24,card,35.8,Cocoa,13:00:01.278,Afternoon
2025-02-24,card,30.9,Americano with Milk,15:40:01.82,Afternoon
2025-02-24,card,35.8,Cocoa,16:00:06.327,Afternoon
2025-02-24,card,35.8,Cappuccino,16:10:23.971,Afternoon
2025-02-24,card,35.8,Latte,16:28:52.132,Afternoon
2025-02-24,card,26.0,Americano,16:59:38.528,Afternoon
2025-02-24,card,26.0,Americano,17:00:44.935,Afternoon
2025-02-24,card,30.9,Americano with Milk,17:37:38.947,Afternoon
2025-02-24,card,30.9,Americano with Milk,18:07:01.699,Afternoon
2025-02-24,card,35.8,Latte,18:21:57.165,Afternoon
2025-02-24,card,30.9,Americano with Milk,19:04:34.437,Night
2025-02-24,card,35.8,Hot Chocolate,19:24:10.809,Night
2025-02-24,card,35.8,Latte,19:24:54.411,Night
2025-02-24,card,35.8,Cocoa,19:26:14.767,Night
2025-02-24,card,35.8,Cocoa,20:14:51.303,Night
2025-02-25,card,30.9,Americano with Milk,08:00:39.257,Morning
2025-02-25,card,26.0,Americano,08:49:21.068,Morning
2025-02-25,card,30.9,Americano with Milk,08:50:14.259,Morning
2025-02-25,card,21.1,Espresso,10:02:44.852,Morning
2025-02-25,card,26.0,Americano,11:03:33.85,Afternoon
2025-02-25,card,26.0,Americano,11:04:26.917,Afternoon
2025-02-25,card,35.8,Cappuccino,12:20:41.507,Afternoon
2025-02-25,card,35.8,Cappuccino,14:14:18.541,Afternoon
2025-02-25,card,26.0,Americano,16:49:37.395,Afternoon
2025-02-25,card,26.0,Americano,16:50:35.811,Afternoon
2025-02-25,card,35.8,Cocoa,18:19:09.057,Afternoon
2025-02-25,card,35.8,Cappuccino,19:32:40.434,Night
2025-02-26,card,26.0,Americano,08:57:37.237,Morning
2025-02-26,card,30.9,Americano with Milk,10:11:27.14,Morning
2025-02-26,card,30.9,Americano with Milk,10:12:25.513,Morning
2025-02-26,card,35.8,Hot Chocolate,10:16:57.091,Morning
2025-02-26,card,35.8,Cocoa,13:13:26.877,Afternoon
2025-02-26,card,35.8,Latte,13:31:23.611,Afternoon
2025-02-26,card,26.0,Americano,15:01:58.636,Afternoon
2025-02-26,card,26.0,Americano,15:14:47.989,Afternoon
2025-02-26,card,26.0,Cortado,15:17:24.547,Afternoon
2025-02-26,card,35.8,Hot Chocolate,15:20:02.82,Afternoon
2025-02-26,card,26.0,Americano,15:20:48.805,Afternoon
2025-02-26,card,26.0,Americano,15:28:45.256,Afternoon
2025-02-26,card,35.8,Latte,16:20:46.792,Afternoon
2025-02-26,card,35.8,Hot Chocolate,16:55:13.614,Afternoon
2025-02-26,card,35.8,Latte,16:55:59.649,Afternoon
2025-02-26,card,30.9,Americano with Milk,17:22:44.573,Afternoon
2025-02-26,card,35.8,Latte,18:11:24.14,Afternoon
2025-02-26,card,35.8,Cappuccino,18:13:50.419,Afternoon
2025-02-27,card,35.8,Cappuccino,07:19:00.322,Morning
2025-02-27,card,35.8,Cappuccino,07:21:00.583,Morning
2025-02-27,card,21.1,Espresso,10:52:29.153,Morning
2025-02-27,card,35.8,Cocoa,11:08:16.864,Afternoon
2025-02-27,card,35.8,Cocoa,12:48:15.878,Afternoon
2025-02-27,card,30.9,Americano with Milk,13:29:48.424,Afternoon
2025-02-27,card,26.0,Americano,14:23:16.499,Afternoon
2025-02-27,card,35.8,Latte,14:43:19.325,Afternoon
2025-02-27,card,26.0,Americano,15:47:50.692,Afternoon
2025-02-27,card,26.0,Americano,16:28:28.103,Afternoon
2025-02-27,card,26.0,Americano,17:12:55.999,Afternoon
2025-02-27,card,26.0,Americano,17:23:10.042,Afternoon
2025-02-27,card,35.8,Latte,17:53:13.054,Afternoon
2025-02-27,card,35.8,Latte,18:17:28.969,Afternoon
2025-02-27,card,35.8,Cappuccino,18:38:40.856,Afternoon
2025-02-27,card,35.8,Cocoa,18:40:01.843,Afternoon
2025-02-27,card,35.8,Cocoa,18:40:52.049,Afternoon
2025-02-27,card,35.8,Latte,19:14:15.622,Night
2025-02-27,card,35.8,Cappuccino,20:02:07.207,Night
2025-02-28,card,30.9,Americano with Milk,06:52:45.591,Morning
2025-02-28,card,30.9,Americano with Milk,06:54:59.973,Morning
2025-02-28,card,35.8,Cappuccino,07:18:36.92,Morning
2025-02-28,card,21.1,Espresso,08:09:57.784,Morning
2025-02-28,card,30.9,Americano with Milk,09:02:38.061,Morning
2025-02-28,card,26.0,Americano,14:44:28.113,Afternoon
2025-02-28,card,26.0,Americano,14:45:22.024,Afternoon
2025-02-28,card,26.0,Americano,14:47:52.342,Afternoon
2025-02-28,card,35.8,Latte,14:52:02.209,Afternoon
2025-02-28,card,26.0,Americano,15:19:18.675,Afternoon
2025-02-28,card,35.8,Cocoa,16:22:27.38,Afternoon
2025-02-28,card,26.0,Americano,16:30:06.695,Afternoon
2025-02-28,card,35.8,Latte,17:21:00.889,Afternoon
2025-02-28,card,30.9,Americano with Milk,17:31:04.347,Afternoon
2025-02-28,card,26.0,Americano,17:32:16.632,Afternoon
2025-02-28,card,26.0,Americano,17:33:49.148,Afternoon
2025-02-28,card,35.8,Latte,18:53:49.487,Afternoon
2025-03-01,card,35.8,Cappuccino,10:31:45.742,Morning
2025-03-01,card,26.0,Americano,11:24:04.507,Afternoon
2025-03-01,card,26.0,Americano,11:27:58.402,Afternoon
2025-03-01,card,35.8,Latte,14:43:23.827,Afternoon
2025-03-01,card,26.0,Americano,15:02:31.5,Afternoon
2025-03-01,card,30.9,Americano with Milk,15:08:20.223,Afternoon
2025-03-01,card,35.8,Cappuccino,16:42:13.049,Afternoon
2025-03-01,card,26.0,Americano,17:08:33.502,Afternoon
2025-03-02,card,35.8,Cocoa,09:58:15.295,Morning
2025-03-02,card,35.8,Latte,12:17:36.376,Afternoon
2025-03-02,card,30.9,Americano with Milk,13:36:19.536,Afternoon
2025-03-02,card,30.9,Americano with Milk,15:22:17.476,Afternoon
2025-03-02,card,26.0,Americano,15:23:15.736,Afternoon
2025-03-02,card,26.0,Americano,15:24:45.231,Afternoon
2025-03-03,card,35.8,Cappuccino,08:24:01.942,Morning
2025-03-03,card,35.8,Cocoa,09:46:51.968,Morning
2025-03-03,card,35.8,Latte,09:48:39.338,Morning
2025-03-03,card,35.8,Hot Chocolate,10:21:24.64,Morning
2025-03-03,card,35.8,Hot Chocolate,10:24:46.716,Morning
2025-03-03,card,35.8,Cappuccino,12:58:08.052,Afternoon
2025-03-03,card,35.8,Latte,15:11:01.202,Afternoon
2025-03-03,card,26.0,Americano,15:47:58.817,Afternoon
2025-03-03,card,35.8,Cocoa,16:14:50.464,Afternoon
2025-03-03,card,35.8,Latte,16:16:35.24,Afternoon
2025-03-03,card,35.8,Latte,16:18:27.089,Afternoon
2025-03-03,card,35.8,Cappuccino,16:40:29.304,Afternoon
2025-03-03,card,35.8,Cappuccino,16:42:22.611,Afternoon
2025-03-03,card,26.0,Americano,16:52:11.629,Afternoon
2025-03-03,card,30.9,Americano with Milk,17:28:42.804,Afternoon
2025-03-03,card,26.0,Americano,17:31:22.38,Afternoon
2025-03-03,card,35.8,Hot Chocolate,17:32:18.437,Afternoon
2025-03-03,card,26.0,Americano,17:32:58.753,Afternoon
2025-03-03,card,35.8,Hot Chocolate,17:57:32.688,Afternoon
2025-03-03,card,35.8,Hot Chocolate,17:58:27.343,Afternoon
2025-03-03,card,30.9,Americano with Milk,18:03:05.008,Afternoon
2025-03-03,card,35.8,Latte,18:46:52.609,Afternoon
2025-03-04,card,35.8,Cappuccino,07:19:21.939,Morning
2025-03-04,card,26.0,Americano,07:31:55.409,Morning
2025-03-04,card,30.9,Americano with Milk,08:51:45.272,Morning
2025-03-04,card,26.0,Americano,09:09:31.929,Morning
2025-03-04,card,26.0,Americano,09:10:22.201,Morning
2025-03-04,card,26.0,Americano,09:58:37.168,Morning
2025-03-04,card,30.9,Americano with Milk,11:04:01.957,Afternoon
2025-03-04,card,26.0,Americano,11:05:06.974,Afternoon
2025-03-04,card,26.0,Americano,11:46:41.064,Afternoon
2025-03-04,card,26.0,Americano,11:47:24.511,Afternoon
2025-03-04,card,26.0,Americano,11:51:34.795,Afternoon
2025-03-04,card,35.8,Cocoa,12:25:59.172,Afternoon
2025-03-04,card,26.0,Americano,16:48:58.42,Afternoon
2025-03-04,card,35.8,Cocoa,18:43:21.868,Afternoon
2025-03-04,card,35.8,Latte,19:10:09.471,Night
2025-03-04,card,35.8,Latte,20:09:00.555,Night
2025-03-05,card,30.9,Americano with Milk,08:39:51.618,Morning
2025-03-05,card,26.0,Americano,09:38:24.258,Morning
2025-03-05,card,26.0,Americano,10:01:14.296,Morning
